META,DeadlineMisses,140
META,CPUUtil,100
Tick,CPU_Task,CPU_Util%,TaskID,Name,State
86,IDLE,100,2,T2,missed
86,IDLE,100,3,T3,missed
86,IDLE,100,4,T4,finished
86,IDLE,100,5,T5,finished
86,IDLE,100,6,T6,finished
86,IDLE,100,7,T7,finished
86,IDLE,100,8,T8,finished
86,IDLE,100,9,T9,finished
86,IDLE,100,10,T10,finished
87,T4,100,1,T1,missed
87,T4,100,2,T2,missed
87,T4,100,3,T3,missed
87,T4,100,4,T4,running
87,T4,100,5,T5,finished
87,T4,100,6,T6,finished
87,T4,100,7,T7,finished
87,T4,100,8,T8,finished
87,T4,100,9,T9,finished
87,T4,100,10,T10,finished
88,IDLE,100,1,T1,missed
88,IDLE,100,2,T2,missed
88,IDLE,100,3,T3,missed
88,IDLE,100,4,T4,ready
88,IDLE,100,5,T5,finished
88,IDLE,100,6,T6,finished
88,IDLE,100,7,T7,finished
88,IDLE,100,8,T8,finished
88,IDLE,100,9,T9,finished
88,IDLE,100,10,T10,finished
89,T4,100,1,T1,missed
89,T4,100,2,T2,missed
89,T4,100,3,T3,missed
89,T4,100,4,T4,running
89,T4,100,5,T5,finished
89,T4,100,6,T6,finished
89,T4,100,7,T7,finished
89,T4,100,8,T8,finished
89,T4,100,9,T9,finished
89,T4,100,10,T10,finished
90,IDLE,100,1,T1,missed
90,IDLE,100,2,T2,ready
90,IDLE,100,3,T3,missed
90,IDLE,100,4,T4,ready
90,IDLE,100,5,T5,finished
90,IDLE,100,6,T6,ready
90,IDLE,100,7,T7,finished
90,IDLE,100,8,T8,finished
90,IDLE,100,9,T9,finished
90,IDLE,100,10,T10,finished
91,T6,100,1,T1,missed
91,T6,100,2,T2,ready
91,T6,100,3,T3,missed
91,T6,100,4,T4,ready
91,T6,100,5,T5,finished
91,T6,100,6,T6,running
91,T6,100,7,T7,finished
91,T6,100,8,T8,finished
91,T6,100,9,T9,finished
91,T6,100,10,T10,finished
92,IDLE,100,1,T1,missed
92,IDLE,100,2,T2,ready
92,IDLE,100,3,T3,missed
92,IDLE,100,4,T4,missed
92,IDLE,100,5,T5,finished
92,IDLE,100,6,T6,finished
92,IDLE,100,7,T7,finished
92,IDLE,100,8,T8,finished
92,IDLE,100,9,T9,finished
92,IDLE,100,10,T10,finished
93,IDLE,100,1,T1,missed
93,IDLE,100,2,T2,ready
93,IDLE,100,3,T3,missed
93,IDLE,100,4,T4,finished
93,IDLE,100,5,T5,finished
93,IDLE,100,6,T6,finished
93,IDLE,100,7,T7,finished
93,IDLE,100,8,T8,finished
93,IDLE,100,9,T9,finished
93,IDLE,100,10,T10,finished
94,T4,100,1,T1,missed
94,T4,100,2,T2,ready
94,T4,100,3,T3,missed
94,T4,100,4,T4,running
94,T4,100,5,T5,finished
94,T4,100,6,T6,finished
94,T4,100,7,T7,finished
94,T4,100,8,T8,finished
94,T4,100,9,T9,finished
94,T4,100,10,T10,finished
96,IDLE,100,1,T1,missed
96,IDLE,100,2,T2,ready
96,IDLE,100,3,T3,ready
96,IDLE,100,4,T4,ready
96,IDLE,100,5,T5,ready
96,IDLE,100,6,T6,finished
96,IDLE,100,7,T7,finished
96,IDLE,100,8,T8,finished
96,IDLE,100,9,T9,finished
96,IDLE,100,10,T10,finished
97,IDLE,100,1,T1,missed
97,IDLE,100,2,T2,missed
97,IDLE,100,3,T3,ready
97,IDLE,100,4,T4,ready
97,IDLE,100,5,T5,finished
97,IDLE,100,6,T6,finished
97,IDLE,100,7,T7,finished
97,IDLE,100,8,T8,finished
97,IDLE,100,9,T9,finished
97,IDLE,100,10,T10,finished
98,T4,100,1,T1,missed
98,T4,100,2,T2,missed
98,T4,100,3,T3,ready
98,T4,100,4,T4,running
98,T4,100,5,T5,finished
98,T4,100,6,T6,finished
98,T4,100,7,T7,finished
98,T4,100,8,T8,finished
98,T4,100,9,T9,finished
98,T4,100,10,T10,finished
99,T4,100,1,T1,missed
99,T4,100,2,T2,missed
99,T4,100,3,T3,ready
99,T4,100,4,T4,missed
99,T4,100,5,T5,finished
99,T4,100,6,T6,finished
99,T4,100,7,T7,finished
99,T4,100,8,T8,finished
99,T4,100,9,T9,finished
99,T4,100,10,T10,finished
100,IDLE,100,1,T1,missed
100,IDLE,100,2,T2,missed
100,IDLE,100,3,T3,missed
100,IDLE,100,4,T4,ready
100,IDLE,100,5,T5,finished
100,IDLE,100,6,T6,ready
100,IDLE,100,7,T7,finished
100,IDLE,100,8,T8,finished
100,IDLE,100,9,T9,ready
100,IDLE,100,10,T10,finished
101,IDLE,100,1,T1,missed
101,IDLE,100,2,T2,missed
101,IDLE,100,3,T3,missed
101,IDLE,100,4,T4,ready
101,IDLE,100,5,T5,finished
101,IDLE,100,6,T6,ready
101,IDLE,100,7,T7,finished
101,IDLE,100,8,T8,finished
101,IDLE,100,9,T9,finished
101,IDLE,100,10,T10,finished
102,T6,100,1,T1,missed
102,T6,100,2,T2,missed
102,T6,100,3,T3,missed
102,T6,100,4,T4,ready
102,T6,100,5,T5,finished
102,T6,100,6,T6,running
102,T6,100,7,T7,finished
102,T6,100,8,T8,finished
102,T6,100,9,T9,finished
102,T6,100,10,T10,finished
103,IDLE,100,1,T1,missed
103,IDLE,100,2,T2,missed
103,IDLE,100,3,T3,missed
103,IDLE,100,4,T4,ready
103,IDLE,100,5,T5,finished
103,IDLE,100,6,T6,finished
103,IDLE,100,7,T7,finished
103,IDLE,100,8,T8,finished
103,IDLE,100,9,T9,finished
103,IDLE,100,10,T10,finished
104,IDLE,100,1,T1,missed
104,IDLE,100,2,T2,missed
104,IDLE,100,3,T3,missed
104,IDLE,100,4,T4,ready
104,IDLE,100,5,T5,finished
104,IDLE,100,6,T6,finished
104,IDLE,100,7,T7,finished
104,IDLE,100,8,T8,finished
104,IDLE,100,9,T9,finished
104,IDLE,100,10,T10,finished
105,IDLE,100,1,T1,missed
105,IDLE,100,2,T2,missed
105,IDLE,100,3,T3,missed
105,IDLE,100,4,T4,ready
105,IDLE,100,5,T5,finished
105,IDLE,100,6,T6,finished
105,IDLE,100,7,T7,finished
105,IDLE,100,8,T8,finished
105,IDLE,100,9,T9,finished
105,IDLE,100,10,T10,finished
106,IDLE,100,1,T1,missed
106,IDLE,100,2,T2,missed
106,IDLE,100,3,T3,missed
106,IDLE,100,4,T4,finished
106,IDLE,100,5,T5,finished
106,IDLE,100,6,T6,finished
106,IDLE,100,7,T7,finished
106,IDLE,100,8,T8,finished
106,IDLE,100,9,T9,finished
106,IDLE,100,10,T10,finished
107,IDLE,100,1,T1,missed
107,IDLE,100,2,T2,missed
107,IDLE,100,3,T3,missed
107,IDLE,100,4,T4,finished
107,IDLE,100,5,T5,finished
107,IDLE,100,6,T6,finished
107,IDLE,100,7,T7,finished
107,IDLE,100,8,T8,finished
107,IDLE,100,9,T9,finished
107,IDLE,100,10,T10,finished
108,IDLE,100,1,T1,missed
108,IDLE,100,2,T2,missed
108,IDLE,100,3,T3,missed
108,IDLE,100,4,T4,ready
108,IDLE,100,5,T5,finished
108,IDLE,100,6,T6,finished
108,IDLE,100,7,T7,finished
108,IDLE,100,8,T8,finished
108,IDLE,100,9,T9,finished
108,IDLE,100,10,T10,finished
109,IDLE,100,1,T1,missed
109,IDLE,100,2,T2,missed
109,IDLE,100,3,T3,missed
109,IDLE,100,4,T4,finished
109,IDLE,100,5,T5,finished
109,IDLE,100,6,T6,finished
109,IDLE,100,7,T7,finished
109,IDLE,100,8,T8,finished
109,IDLE,100,9,T9,finished
109,IDLE,100,10,T10,finished
110,T6,100,1,T1,missed
110,T6,100,2,T2,missed
110,T6,100,3,T3,missed
110,T6,100,4,T4,ready
110,T6,100,5,T5,finished
110,T6,100,6,T6,running
110,T6,100,7,T7,finished
110,T6,100,8,T8,finished
110,T6,100,9,T9,finished
110,T6,100,10,T10,finished
111,IDLE,100,1,T1,missed
111,IDLE,100,2,T2,missed
111,IDLE,100,3,T3,missed
111,IDLE,100,4,T4,ready
111,IDLE,100,5,T5,finished
111,IDLE,100,6,T6,finished
111,IDLE,100,7,T7,finished
111,IDLE,100,8,T8,finished
111,IDLE,100,9,T9,finished
111,IDLE,100,10,T10,finished
112,IDLE,100,1,T1,missed
112,IDLE,100,2,T2,missed
112,IDLE,100,3,T3,missed
112,IDLE,100,4,T4,ready
112,IDLE,100,5,T5,finished
112,IDLE,100,6,T6,finished
112,IDLE,100,7,T7,finished
112,IDLE,100,8,T8,finished
112,IDLE,100,9,T9,finished
112,IDLE,100,10,T10,finished
113,IDLE,100,1,T1,missed
113,IDLE,100,2,T2,missed
113,IDLE,100,3,T3,missed
113,IDLE,100,4,T4,finished
113,IDLE,100,5,T5,finished
113,IDLE,100,6,T6,finished
113,IDLE,100,7,T7,finished
113,IDLE,100,8,T8,finished
113,IDLE,100,9,T9,finished
113,IDLE,100,10,T10,finished
114,T4,100,1,T1,missed
114,T4,100,2,T2,missed
114,T4,100,3,T3,missed
114,T4,100,4,T4,running
114,T4,100,5,T5,finished
114,T4,100,6,T6,finished
114,T4,100,7,T7,finished
114,T4,100,8,T8,finished
114,T4,100,9,T9,finished
114,T4,100,10,T10,finished
116,T4,100,1,T1,missed
116,T4,100,2,T2,missed
116,T4,100,3,T3,missed
116,T4,100,4,T4,missed
116,T4,100,5,T5,finished
116,T4,100,6,T6,finished
116,T4,100,7,T7,finished
116,T4,100,8,T8,finished
116,T4,100,9,T9,finished
116,T4,100,10,T10,finished
117,IDLE,100,1,T1,missed
117,IDLE,100,2,T2,missed
117,IDLE,100,3,T3,missed
117,IDLE,100,4,T4,finished
117,IDLE,100,5,T5,finished
117,IDLE,100,6,T6,finished
117,IDLE,100,7,T7,finished
117,IDLE,100,8,T8,finished
117,IDLE,100,9,T9,finished
117,IDLE,100,10,T10,finished
118,T4,100,1,T1,missed
118,T4,100,2,T2,missed
118,T4,100,3,T3,missed
118,T4,100,4,T4,running
118,T4,100,5,T5,finished
118,T4,100,6,T6,finished
118,T4,100,7,T7,finished
118,T4,100,8,T8,finished
118,T4,100,9,T9,finished
118,T4,100,10,T10,finished
120,IDLE,100,1,T1,ready
120,IDLE,100,2,T2,ready
120,IDLE,100,3,T3,ready
120,IDLE,100,4,T4,ready
120,IDLE,100,5,T5,ready
120,IDLE,100,6,T6,ready
120,IDLE,100,7,T7,ready
120,IDLE,100,8,T8,ready
120,IDLE,100,9,T9,finished
120,IDLE,100,10,T10,finished
121,IDLE,100,1,T1,ready
121,IDLE,100,2,T2,ready
121,IDLE,100,3,T3,ready
121,IDLE,100,4,T4,ready
121,IDLE,100,5,T5,ready
121,IDLE,100,6,T6,ready
121,IDLE,100,7,T7,ready
121,IDLE,100,8,T8,finished
121,IDLE,100,9,T9,finished
121,IDLE,100,10,T10,finished
122,IDLE,100,1,T1,ready
122,IDLE,100,2,T2,ready
122,IDLE,100,3,T3,ready
122,IDLE,100,4,T4,ready
122,IDLE,100,5,T5,ready
122,IDLE,100,6,T6,ready
122,IDLE,100,7,T7,finished
122,IDLE,100,8,T8,finished
122,IDLE,100,9,T9,finished
122,IDLE,100,10,T10,finished
123,T6,100,1,T1,ready
123,T6,100,2,T2,ready
123,T6,100,3,T3,ready
123,T6,100,4,T4,missed
123,T6,100,5,T5,ready
123,T6,100,6,T6,running
123,T6,100,7,T7,finished
123,T6,100,8,T8,finished
123,T6,100,9,T9,finished
123,T6,100,10,T10,finished
124,IDLE,100,1,T1,ready
124,IDLE,100,2,T2,ready
124,IDLE,100,3,T3,missed
124,IDLE,100,4,T4,ready
124,IDLE,100,5,T5,ready
124,IDLE,100,6,T6,finished
124,IDLE,100,7,T7,finished
124,IDLE,100,8,T8,finished
124,IDLE,100,9,T9,finished
124,IDLE,100,10,T10,finished
125,IDLE,100,1,T1,missed
125,IDLE,100,2,T2,ready
125,IDLE,100,3,T3,missed
125,IDLE,100,4,T4,ready
125,IDLE,100,5,T5,ready
125,IDLE,100,6,T6,finished
125,IDLE,100,7,T7,finished
125,IDLE,100,8,T8,finished
125,IDLE,100,9,T9,finished
125,IDLE,100,10,T10,finished
126,IDLE,100,1,T1,missed
126,IDLE,100,2,T2,ready
126,IDLE,100,3,T3,missed
126,IDLE,100,4,T4,ready
126,IDLE,100,5,T5,finished
126,IDLE,100,6,T6,finished
126,IDLE,100,7,T7,finished
126,IDLE,100,8,T8,finished
126,IDLE,100,9,T9,finished
126,IDLE,100,10,T10,finished
127,IDLE,100,1,T1,missed
127,IDLE,100,2,T2,missed
127,IDLE,100,3,T3,missed
127,IDLE,100,4,T4,finished
127,IDLE,100,5,T5,finished
127,IDLE,100,6,T6,finished
127,IDLE,100,7,T7,finished
127,IDLE,100,8,T8,finished
127,IDLE,100,9,T9,finished
127,IDLE,100,10,T10,finished
128,IDLE,100,1,T1,missed
128,IDLE,100,2,T2,missed
128,IDLE,100,3,T3,missed
128,IDLE,100,4,T4,ready
128,IDLE,100,5,T5,finished
128,IDLE,100,6,T6,finished
128,IDLE,100,7,T7,finished
128,IDLE,100,8,T8,finished
128,IDLE,100,9,T9,finished
128,IDLE,100,10,T10,finished
129,IDLE,100,1,T1,missed
129,IDLE,100,2,T2,missed
129,IDLE,100,3,T3,missed
129,IDLE,100,4,T4,finished
129,IDLE,100,5,T5,finished
129,IDLE,100,6,T6,finished
129,IDLE,100,7,T7,finished
129,IDLE,100,8,T8,finished
129,IDLE,100,9,T9,finished
129,IDLE,100,10,T10,finished
130,T6,100,1,T1,missed
130,T6,100,2,T2,missed
130,T6,100,3,T3,missed
130,T6,100,4,T4,ready
130,T6,100,5,T5,finished
130,T6,100,6,T6,running
130,T6,100,7,T7,finished
130,T6,100,8,T8,finished
130,T6,100,9,T9,finished
130,T6,100,10,T10,finished
131,IDLE,100,1,T1,missed
131,IDLE,100,2,T2,missed
131,IDLE,100,3,T3,missed
131,IDLE,100,4,T4,ready
131,IDLE,100,5,T5,finished
131,IDLE,100,6,T6,finished
131,IDLE,100,7,T7,finished
131,IDLE,100,8,T8,finished
131,IDLE,100,9,T9,finished
131,IDLE,100,10,T10,finished
132,IDLE,100,1,T1,missed
132,IDLE,100,2,T2,missed
132,IDLE,100,3,T3,missed
132,IDLE,100,4,T4,ready
132,IDLE,100,5,T5,finished
132,IDLE,100,6,T6,finished
132,IDLE,100,7,T7,finished
132,IDLE,100,8,T8,finished
132,IDLE,100,9,T9,finished
132,IDLE,100,10,T10,finished
133,IDLE,100,1,T1,missed
133,IDLE,100,2,T2,missed
133,IDLE,100,3,T3,missed
133,IDLE,100,4,T4,finished
133,IDLE,100,5,T5,finished
133,IDLE,100,6,T6,finished
133,IDLE,100,7,T7,finished
133,IDLE,100,8,T8,finished
133,IDLE,100,9,T9,finished
133,IDLE,100,10,T10,finished
134,T4,100,1,T1,missed
134,T4,100,2,T2,missed
134,T4,100,3,T3,missed
134,T4,100,4,T4,running
134,T4,100,5,T5,finished
134,T4,100,6,T6,finished
134,T4,100,7,T7,finished
134,T4,100,8,T8,finished
134,T4,100,9,T9,finished
134,T4,100,10,T10,finished
135,IDLE,100,1,T1,missed
135,IDLE,100,2,T2,missed
135,IDLE,100,3,T3,missed
135,IDLE,100,4,T4,ready
135,IDLE,100,5,T5,finished
135,IDLE,100,6,T6,finished
135,IDLE,100,7,T7,finished
135,IDLE,100,8,T8,finished
135,IDLE,100,9,T9,finished
135,IDLE,100,10,T10,finished
136,IDLE,100,1,T1,missed
136,IDLE,100,2,T2,missed
136,IDLE,100,3,T3,missed
136,IDLE,100,4,T4,missed
136,IDLE,100,5,T5,finished
136,IDLE,100,6,T6,finished
136,IDLE,100,7,T7,finished
136,IDLE,100,8,T8,finished
136,IDLE,100,9,T9,finished
136,IDLE,100,10,T10,finished
137,IDLE,100,1,T1,missed
137,IDLE,100,2,T2,missed
137,IDLE,100,3,T3,missed
137,IDLE,100,4,T4,finished
137,IDLE,100,5,T5,finished
137,IDLE,100,6,T6,finished
137,IDLE,100,7,T7,finished
137,IDLE,100,8,T8,finished
137,IDLE,100,9,T9,finished
137,IDLE,100,10,T10,finished
138,T4,100,1,T1,missed
138,T4,100,2,T2,missed
138,T4,100,3,T3,missed
138,T4,100,4,T4,running
138,T4,100,5,T5,finished
138,T4,100,6,T6,finished
138,T4,100,7,T7,finished
138,T4,100,8,T8,finished
138,T4,100,9,T9,finished
138,T4,100,10,T10,finished
140,IDLE,100,1,T1,missed
140,IDLE,100,2,T2,missed
140,IDLE,100,3,T3,missed
140,IDLE,100,4,T4,ready
140,IDLE,100,5,T5,finished
140,IDLE,100,6,T6,ready
140,IDLE,100,7,T7,finished
140,IDLE,100,8,T8,finished
140,IDLE,100,9,T9,finished
140,IDLE,100,10,T10,finished
141,T6,100,1,T1,missed
141,T6,100,2,T2,missed
141,T6,100,3,T3,missed
141,T6,100,4,T4,ready
141,T6,100,5,T5,finished
141,T6,100,6,T6,running
141,T6,100,7,T7,finished
141,T6,100,8,T8,finished
141,T6,100,9,T9,finished
141,T6,100,10,T10,finished
142,IDLE,100,1,T1,missed
142,IDLE,100,2,T2,missed
142,IDLE,100,3,T3,missed
142,IDLE,100,4,T4,ready
142,IDLE,100,5,T5,finished
142,IDLE,100,6,T6,finished
142,IDLE,100,7,T7,finished
142,IDLE,100,8,T8,finished
142,IDLE,100,9,T9,finished
142,IDLE,100,10,T10,finished
143,T4,100,1,T1,missed
143,T4,100,2,T2,missed
143,T4,100,3,T3,missed
143,T4,100,4,T4,running
143,T4,100,5,T5,finished
143,T4,100,6,T6,finished
143,T4,100,7,T7,finished
143,T4,100,8,T8,finished
143,T4,100,9,T9,finished
143,T4,100,10,T10,finished
144,IDLE,100,1,T1,missed
144,IDLE,100,2,T2,missed
144,IDLE,100,3,T3,ready
144,IDLE,100,4,T4,ready
144,IDLE,100,5,T5,ready
144,IDLE,100,6,T6,finished
144,IDLE,100,7,T7,finished
144,IDLE,100,8,T8,finished
144,IDLE,100,9,T9,finished
144,IDLE,100,10,T10,finished
145,IDLE,100,1,T1,missed
145,IDLE,100,2,T2,missed
145,IDLE,100,3,T3,ready
145,IDLE,100,4,T4,missed
145,IDLE,100,5,T5,finished
145,IDLE,100,6,T6,finished
145,IDLE,100,7,T7,finished
145,IDLE,100,8,T8,finished
145,IDLE,100,9,T9,finished
145,IDLE,100,10,T10,finished
146,IDLE,100,1,T1,missed
146,IDLE,100,2,T2,missed
146,IDLE,100,3,T3,ready
146,IDLE,100,4,T4,finished
146,IDLE,100,5,T5,finished
146,IDLE,100,6,T6,finished
146,IDLE,100,7,T7,finished
146,IDLE,100,8,T8,finished
146,IDLE,100,9,T9,finished
146,IDLE,100,10,T10,finished
147,IDLE,100,1,T1,missed
147,IDLE,100,2,T2,missed
147,IDLE,100,3,T3,ready
147,IDLE,100,4,T4,finished
147,IDLE,100,5,T5,finished
147,IDLE,100,6,T6,finished
147,IDLE,100,7,T7,finished
147,IDLE,100,8,T8,finished
147,IDLE,100,9,T9,finished
147,IDLE,100,10,T10,finished
148,T4,100,1,T1,missed
148,T4,100,2,T2,missed
148,T4,100,3,T3,missed
148,T4,100,4,T4,running
148,T4,100,5,T5,finished
148,T4,100,6,T6,finished
148,T4,100,7,T7,finished
148,T4,100,8,T8,finished
148,T4,100,9,T9,finished
148,T4,100,10,T10,finished
150,IDLE,100,1,T1,missed
150,IDLE,100,2,T2,ready
150,IDLE,100,3,T3,missed
150,IDLE,100,4,T4,ready
150,IDLE,100,5,T5,finished
150,IDLE,100,6,T6,ready
150,IDLE,100,7,T7,finished
150,IDLE,100,8,T8,ready
150,IDLE,100,9,T9,finished
150,IDLE,100,10,T10,finished
151,IDLE,100,1,T1,missed
151,IDLE,100,2,T2,ready
151,IDLE,100,3,T3,missed
151,IDLE,100,4,T4,ready
151,IDLE,100,5,T5,finished
151,IDLE,100,6,T6,ready
151,IDLE,100,7,T7,finished
151,IDLE,100,8,T8,finished
151,IDLE,100,9,T9,finished
151,IDLE,100,10,T10,finished
152,T6,100,1,T1,missed
152,T6,100,2,T2,ready
152,T6,100,3,T3,missed
152,T6,100,4,T4,ready
152,T6,100,5,T5,ready
152,T6,100,6,T6,running
152,T6,100,7,T7,finished
152,T6,100,8,T8,finished
152,T6,100,9,T9,finished
152,T6,100,10,T10,finished
153,IDLE,100,1,T1,missed
153,IDLE,100,2,T2,ready
153,IDLE,100,3,T3,missed
153,IDLE,100,4,T4,missed
153,IDLE,100,5,T5,ready
153,IDLE,100,6,T6,finished
153,IDLE,100,7,T7,finished
153,IDLE,100,8,T8,finished
153,IDLE,100,9,T9,finished
153,IDLE,100,10,T10,finished
154,IDLE,100,1,T1,missed
154,IDLE,100,2,T2,ready
154,IDLE,100,3,T3,missed
154,IDLE,100,4,T4,ready
154,IDLE,100,5,T5,finished
154,IDLE,100,6,T6,finished
154,IDLE,100,7,T7,finished
154,IDLE,100,8,T8,finished
154,IDLE,100,9,T9,finished
154,IDLE,100,10,T10,finished
155,IDLE,100,1,T1,missed
155,IDLE,100,2,T2,ready
155,IDLE,100,3,T3,missed
155,IDLE,100,4,T4,finished
155,IDLE,100,5,T5,finished
155,IDLE,100,6,T6,finished
155,IDLE,100,7,T7,finished
155,IDLE,100,8,T8,finished
155,IDLE,100,9,T9,finished
155,IDLE,100,10,T10,finished
156,IDLE,100,1,T1,missed
156,IDLE,100,2,T2,ready
156,IDLE,100,3,T3,missed
156,IDLE,100,4,T4,ready
156,IDLE,100,5,T5,finished
156,IDLE,100,6,T6,finished
156,IDLE,100,7,T7,finished
156,IDLE,100,8,T8,finished
156,IDLE,100,9,T9,finished
156,IDLE,100,10,T10,finished
157,IDLE,100,1,T1,missed
157,IDLE,100,2,T2,missed
157,IDLE,100,3,T3,missed
157,IDLE,100,4,T4,finished
157,IDLE,100,5,T5,finished
157,IDLE,100,6,T6,finished
157,IDLE,100,7,T7,finished
157,IDLE,100,8,T8,finished
157,IDLE,100,9,T9,finished
157,IDLE,100,10,T10,finished
158,T4,100,1,T1,missed
158,T4,100,2,T2,missed
158,T4,100,3,T3,missed
158,T4,100,4,T4,running
158,T4,100,5,T5,finished
158,T4,100,6,T6,finished
158,T4,100,7,T7,finished
158,T4,100,8,T8,finished
158,T4,100,9,T9,finished
158,T4,100,10,T10,finished
160,IDLE,100,1,T1,ready
160,IDLE,100,2,T2,missed
160,IDLE,100,3,T3,missed
160,IDLE,100,4,T4,ready
160,IDLE,100,5,T5,ready
160,IDLE,100,6,T6,ready
160,IDLE,100,7,T7,finished
160,IDLE,100,8,T8,finished
160,IDLE,100,9,T9,finished
160,IDLE,100,10,T10,finished
161,T6,100,1,T1,ready
161,T6,100,2,T2,missed
161,T6,100,3,T3,missed
161,T6,100,4,T4,ready
161,T6,100,5,T5,ready
161,T6,100,6,T6,running
161,T6,100,7,T7,finished
161,T6,100,8,T8,finished
161,T6,100,9,T9,finished
161,T6,100,10,T10,finished
162,IDLE,100,1,T1,ready
162,IDLE,100,2,T2,missed
162,IDLE,100,3,T3,missed
162,IDLE,100,4,T4,missed
162,IDLE,100,5,T5,ready
162,IDLE,100,6,T6,finished
162,IDLE,100,7,T7,finished
162,IDLE,100,8,T8,finished
162,IDLE,100,9,T9,finished
162,IDLE,100,10,T10,finished
163,IDLE,100,1,T1,ready
163,IDLE,100,2,T2,missed
163,IDLE,100,3,T3,missed
163,IDLE,100,4,T4,ready
163,IDLE,100,5,T5,finished
163,IDLE,100,6,T6,finished
163,IDLE,100,7,T7,finished
163,IDLE,100,8,T8,finished
163,IDLE,100,9,T9,finished
163,IDLE,100,10,T10,finished
164,IDLE,100,1,T1,ready
164,IDLE,100,2,T2,missed
164,IDLE,100,3,T3,missed
164,IDLE,100,4,T4,finished
164,IDLE,100,5,T5,finished
164,IDLE,100,6,T6,finished
164,IDLE,100,7,T7,finished
164,IDLE,100,8,T8,finished
164,IDLE,100,9,T9,finished
164,IDLE,100,10,T10,finished
165,IDLE,100,1,T1,missed
165,IDLE,100,2,T2,missed
165,IDLE,100,3,T3,missed
165,IDLE,100,4,T4,ready
165,IDLE,100,5,T5,finished
165,IDLE,100,6,T6,finished
165,IDLE,100,7,T7,finished
165,IDLE,100,8,T8,finished
165,IDLE,100,9,T9,finished
165,IDLE,100,10,T10,finished
166,IDLE,100,1,T1,missed
166,IDLE,100,2,T2,missed
166,IDLE,100,3,T3,missed
166,IDLE,100,4,T4,finished
166,IDLE,100,5,T5,finished
166,IDLE,100,6,T6,finished
166,IDLE,100,7,T7,finished
166,IDLE,100,8,T8,finished
166,IDLE,100,9,T9,finished
166,IDLE,100,10,T10,finished
167,T4,100,1,T1,missed
167,T4,100,2,T2,missed
167,T4,100,3,T3,missed
167,T4,100,4,T4,running
167,T4,100,5,T5,finished
167,T4,100,6,T6,finished
167,T4,100,7,T7,finished
167,T4,100,8,T8,finished
167,T4,100,9,T9,finished
167,T4,100,10,T10,finished
168,IDLE,100,1,T1,missed
168,IDLE,100,2,T2,missed
168,IDLE,100,3,T3,ready
168,IDLE,100,4,T4,ready
168,IDLE,100,5,T5,ready
168,IDLE,100,6,T6,finished
168,IDLE,100,7,T7,finished
168,IDLE,100,8,T8,finished
168,IDLE,100,9,T9,finished
168,IDLE,100,10,T10,finished
169,IDLE,100,1,T1,missed
169,IDLE,100,2,T2,missed
169,IDLE,100,3,T3,ready
169,IDLE,100,4,T4,ready
169,IDLE,100,5,T5,finished
169,IDLE,100,6,T6,finished
169,IDLE,100,7,T7,finished
169,IDLE,100,8,T8,finished
169,IDLE,100,9,T9,finished
169,IDLE,100,10,T10,finished
170,T6,100,1,T1,missed
170,T6,100,2,T2,missed
170,T6,100,3,T3,ready
170,T6,100,4,T4,ready
170,T6,100,5,T5,finished
170,T6,100,6,T6,running
170,T6,100,7,T7,finished
170,T6,100,8,T8,finished
170,T6,100,9,T9,finished
170,T6,100,10,T10,finished
171,IDLE,100,1,T1,missed
171,IDLE,100,2,T2,missed
171,IDLE,100,3,T3,ready
171,IDLE,100,4,T4,missed
171,IDLE,100,5,T5,finished
171,IDLE,100,6,T6,finished
171,IDLE,100,7,T7,finished
171,IDLE,100,8,T8,finished
171,IDLE,100,9,T9,finished
171,IDLE,100,10,T10,finished
172,IDLE,100,1,T1,missed
172,IDLE,100,2,T2,missed
172,IDLE,100,3,T3,missed
172,IDLE,100,4,T4,finished
172,IDLE,100,5,T5,finished
172,IDLE,100,6,T6,finished
172,IDLE,100,7,T7,finished
172,IDLE,100,8,T8,finished
172,IDLE,100,9,T9,finished
172,IDLE,100,10,T10,finished
173,T4,100,1,T1,missed
173,T4,100,2,T2,missed
173,T4,100,3,T3,missed
173,T4,100,4,T4,running
173,T4,100,5,T5,finished
173,T4,100,6,T6,finished
173,T4,100,7,T7,finished
173,T4,100,8,T8,finished
173,T4,100,9,T9,finished
173,T4,100,10,T10,finished
175,IDLE,100,1,T1,missed
175,IDLE,100,2,T2,missed
175,IDLE,100,3,T3,missed
175,IDLE,100,4,T4,ready
175,IDLE,100,5,T5,finished
175,IDLE,100,6,T6,finished
175,IDLE,100,7,T7,finished
175,IDLE,100,8,T8,finished
175,IDLE,100,9,T9,finished
175,IDLE,100,10,T10,finished
176,IDLE,100,1,T1,missed
176,IDLE,100,2,T2,missed
176,IDLE,100,3,T3,missed
176,IDLE,100,4,T4,ready
176,IDLE,100,5,T5,finished
176,IDLE,100,6,T6,finished
176,IDLE,100,7,T7,finished
176,IDLE,100,8,T8,finished
176,IDLE,100,9,T9,finished
176,IDLE,100,10,T10,finished
177,T4,100,1,T1,missed
177,T4,100,2,T2,missed
177,T4,100,3,T3,missed
177,T4,100,4,T4,running
177,T4,100,5,T5,finished
177,T4,100,6,T6,finished
177,T4,100,7,T7,finished
177,T4,100,8,T8,finished
177,T4,100,9,T9,finished
177,T4,100,10,T10,finished
178,T4,100,1,T1,missed
178,T4,100,2,T2,missed
